3	5100	gpe
3	5104	gpi
3	5105	gpi
3	5108	gpi
3	5110	gpi
3	5111	gpi
3	5117	gpi
3	5128	gpi
3	5133	gpi
3	5136	gpi
3	5140	gpi
3	5143	gpi
4	2481	gpe
4	2491	gpe
4	2493	gpe
4	2502	gpe
4	2520	gpe
4	2533	gpi
4	2541	gpi
4	2548	gpi
4	2554	gpi
4	2556	gpi
4	2562	gpi
4	2565	gpi
4	5070	gpe
4	5073	gpe
4	5091	gpe
4	5101	gpi
4	5103	gpi
4	5107	gpi
4	5119	gpi
4	5125	gpi
4	5129	gpi
4	5130	gpi
4	5141	gpi
5	2524	gpe
5	2537	gpi
5	2544	gpi
5	2559	gpi
5	2560	gpi
5	2569	gpi
5	5137	gpi
6	2530	gpi
6	2538	gpi
6	2542	gpi
6	2551	gpi
6	2555	gpi
6	2564	gpi
6	2566	gpi
6	2567	gpi
6	2568	gpi
6	2571	gpi
6	5055	gpe
6	5109	gpi
6	5110	gpi
6	5112	gpi
6	5118	gpi
6	5125	gpi
6	5131	gpi
7	362	ce
7	2481	gpe
7	2484	gpe
7	2487	gpe
7	2492	gpe
7	2500	gpe
7	2510	gpe
7	2512	gpe
7	2514	gpe
7	2518	gpe
7	2519	gpe
7	2521	gpe
7	2526	gpe
7	2527	gpe
7	2537	gpi
7	2556	gpi
7	2561	gpi
7	2563	gpi
7	2572	gpi
7	5044	gpe
7	5049	gpe
7	5050	gpe
7	5054	gpe
7	5056	gpe
7	5058	gpe
7	5060	gpe
7	5063	gpe
7	5064	gpe
7	5065	gpe
7	5068	gpe
7	5073	gpe
7	5076	gpe
7	5082	gpe
7	5083	gpe
7	5084	gpe
7	5085	gpe
7	5087	gpe
7	5089	gpe
7	5096	gpe
7	5098	gpe
7	5104	gpi
7	5107	gpi
7	5114	gpi
7	5115	gpi
7	5116	gpi
7	5124	gpi
7	5138	gpi
8	2473	gpe
8	2488	gpe
8	2489	gpe
8	2490	gpe
8	2496	gpe
8	2498	gpe
8	2504	gpe
8	2506	gpe
8	2522	gpe
8	2525	gpe
8	2528	gpe
8	2543	gpi
8	2547	gpi
8	2548	gpi
8	2565	gpi
8	2570	gpi
8	3129	ce
8	3191	ce
8	5042	gpe
8	5046	gpe
8	5047	gpe
8	5051	gpe
8	5052	gpe
8	5053	gpe
8	5057	gpe
8	5059	gpe
8	5062	gpe
8	5066	gpe
8	5067	gpe
8	5070	gpe
8	5075	gpe
8	5077	gpe
8	5078	gpe
8	5081	gpe
8	5091	gpe
8	5094	gpe
8	5095	gpe
8	5111	gpi
8	5123	gpi
8	5130	gpi
8	5132	gpi
8	5137	gpi
8	5141	gpi
8	5144	gpi
9	1066	strd1
9	1105	strd1
9	1187	strd1
9	1224	strd1
9	1293	strd1
9	1334	strd1
9	1354	strd1
9	1408	strd1
9	1418	strd1
9	1445	strd1
9	1448	strd1
9	1461	strd1
9	1474	strd1
9	1484	strd1
9	1490	strd1
9	1496	strd1
9	1498	strd1
9	1506	strd1
9	1508	strd1
9	1517	strd1
9	1525	strd1
9	1562	strd1
9	1566	strd1
9	1580	strd1
9	1655	strd1
9	1664	strd1
9	1687	strd1
9	1721	strd1
9	1726	strd1
9	1765	strd1
9	1779	strd1
9	1783	strd1
9	1813	strd1
9	1830	strd1
9	1842	strd1
9	1874	strd1
9	1917	strd1
9	1923	strd1
9	1964	strd1
9	2007	strd2
9	2017	strd2
9	2034	strd2
9	2037	strd2
9	2077	strd2
9	2103	strd2
9	2175	strd2
9	2181	strd2
9	2196	strd2
9	2224	strd2
9	2229	strd2
9	2246	strd2
9	2255	strd2
9	2269	strd2
9	2316	strd2
9	2317	strd2
9	2321	strd2
9	2336	strd2
9	2362	strd2
9	2364	strd2
9	2391	strd2
9	2411	strd2
9	2437	strd2
9	2445	strd2
9	2470	gpe
9	2474	gpe
9	2478	gpe
9	2479	gpe
9	2480	gpe
9	2486	gpe
9	2493	gpe
9	2494	gpe
9	2507	gpe
9	2508	gpe
9	2509	gpe
9	2513	gpe
9	2516	gpe
9	2524	gpe
9	2529	gpi
9	2531	gpi
9	2555	gpi
9	3609	strd1
9	3611	strd1
9	3614	strd1
9	3645	strd1
9	3650	strd1
9	3696	strd1
9	3721	strd1
9	3758	strd1
9	3760	strd1
9	3763	strd1
9	3776	strd1
9	3781	strd1
9	3846	strd1
9	3870	strd1
9	3893	strd1
9	3927	strd1
9	3965	strd1
9	3974	strd1
9	4021	strd1
9	4065	strd1
9	4108	strd1
9	4114	strd1
9	4145	strd1
9	4160	strd1
9	4175	strd1
9	4179	strd1
9	4185	strd1
9	4186	strd1
9	4202	strd1
9	4206	strd1
9	4247	strd1
9	4255	strd1
9	4261	strd1
9	4268	strd1
9	4270	strd1
9	4306	strd1
9	4336	strd1
9	4337	strd1
9	4340	strd1
9	4395	strd1
9	4409	strd1
9	4430	strd1
9	4458	strd1
9	4568	strd2
9	4573	strd2
9	4610	strd2
9	4618	strd2
9	4664	strd2
9	4676	strd2
9	4679	strd2
9	4702	strd2
9	4718	strd2
9	4744	strd2
9	4763	strd2
9	4788	strd2
9	4877	strd2
9	4883	strd2
9	4914	strd2
9	4930	strd2
9	4936	strd2
9	4960	strd2
9	5043	gpe
9	5071	gpe
9	5074	gpe
9	5080	gpe
9	5086	gpe
9	5088	gpe
9	5106	gpi
9	5136	gpi
10	1055	strd1
10	1056	strd1
10	1069	strd1
10	1070	strd1
10	1088	strd1
10	1111	strd1
10	1139	strd1
10	1144	strd1
10	1151	strd1
10	1175	strd1
10	1180	strd1
10	1189	strd1
10	1217	strd1
10	1229	strd1
10	1234	strd1
10	1241	strd1
10	1252	strd1
10	1256	strd1
10	1257	strd1
10	1285	strd1
10	1303	strd1
10	1316	strd1
10	1323	strd1
10	1333	strd1
10	1359	strd1
10	1376	strd1
10	1406	strd1
10	1411	strd1
10	1422	strd1
10	1432	strd1
10	1449	strd1
10	1456	strd1
10	1470	strd1
10	1477	strd1
10	1531	strd1
10	1537	strd1
10	1550	strd1
10	1556	strd1
10	1585	strd1
10	1613	strd1
10	1617	strd1
10	1638	strd1
10	1648	strd1
10	1670	strd1
10	1684	strd1
10	1732	strd1
10	1745	strd1
10	1746	strd1
10	1751	strd1
10	1752	strd1
10	1781	strd1
10	1815	strd1
10	1819	strd1
10	1822	strd1
10	1847	strd1
10	1862	strd1
10	1881	strd1
10	1887	strd1
10	1912	strd1
10	1929	strd1
10	1944	strd1
10	1946	strd1
10	1976	strd1
10	1990	strd2
10	2003	strd2
10	2008	strd2
10	2016	strd2
10	2025	strd2
10	2026	strd2
10	2027	strd2
10	2038	strd2
10	2047	strd2
10	2061	strd2
10	2066	strd2
10	2070	strd2
10	2074	strd2
10	2095	strd2
10	2106	strd2
10	2121	strd2
10	2144	strd2
10	2147	strd2
10	2162	strd2
10	2167	strd2
10	2180	strd2
10	2201	strd2
10	2233	strd2
10	2242	strd2
10	2245	strd2
10	2286	strd2
10	2296	strd2
10	2333	strd2
10	2354	strd2
10	2367	strd2
10	2379	strd2
10	2387	strd2
10	2389	strd2
10	2406	strd2
10	2410	strd2
10	2414	strd2
10	2450	strd2
10	2463	strd2
10	2475	gpe
10	2505	gpe
10	2511	gpe
10	2523	gpe
10	3213	ce
10	3668	strd1
10	3722	strd1
10	3751	strd1
10	3761	strd1
10	3762	strd1
10	3774	strd1
10	3785	strd1
10	3789	strd1
10	3801	strd1
10	3827	strd1
10	3834	strd1
10	3850	strd1
10	3851	strd1
10	3868	strd1
10	3880	strd1
10	3912	strd1
10	3913	strd1
10	3937	strd1
10	3964	strd1
10	3969	strd1
10	4015	strd1
10	4041	strd1
10	4072	strd1
10	4087	strd1
10	4091	strd1
10	4125	strd1
10	4138	strd1
10	4144	strd1
10	4208	strd1
10	4215	strd1
10	4217	strd1
10	4257	strd1
10	4277	strd1
10	4299	strd1
10	4329	strd1
10	4371	strd1
10	4389	strd1
10	4394	strd1
10	4400	strd1
10	4411	strd1
10	4413	strd1
10	4415	strd1
10	4424	strd1
10	4484	strd1
10	4500	strd1
10	4504	strd1
10	4524	strd1
10	4604	strd2
10	4625	strd2
10	4636	strd2
10	4644	strd2
10	4682	strd2
10	4698	strd2
10	4700	strd2
10	4714	strd2
10	4725	strd2
10	4741	strd2
10	4743	strd2
10	4746	strd2
10	4796	strd2
10	4802	strd2
10	4813	strd2
10	4819	strd2
10	4830	strd2
10	4831	strd2
10	4860	strd2
10	4871	strd2
10	4874	strd2
10	4876	strd2
10	4906	strd2
10	4941	strd2
10	4948	strd2
10	4950	strd2
10	4957	strd2
10	4971	strd2
10	4979	strd2
10	4989	strd2
10	4992	strd2
10	4993	strd2
10	5002	strd2
10	5005	strd2
10	5007	strd2
10	5108	gpi
10	5116	gpi
10	5143	gpi
11	810	ci
11	1039	strd1
11	1079	strd1
11	1102	strd1
11	1152	strd1
11	1168	strd1
11	1273	strd1
11	1336	strd1
11	1371	strd1
11	1375	strd1
11	1442	strd1
11	1447	strd1
11	1463	strd1
11	1464	strd1
11	1471	strd1
11	1501	strd1
11	1545	strd1
11	1586	strd1
11	1593	strd1
11	1595	strd1
11	1614	strd1
11	1616	strd1
11	1636	strd1
11	1640	strd1
11	1652	strd1
11	1735	strd1
11	1768	strd1
11	1829	strd1
11	1898	strd1
11	1953	strd1
11	1977	strd1
11	1980	strd1
11	2067	strd2
11	2072	strd2
11	2113	strd2
11	2122	strd2
11	2185	strd2
11	2211	strd2
11	2230	strd2
11	2283	strd2
11	2287	strd2
11	2347	strd2
11	2393	strd2
11	2468	strd2
11	2517	gpe
11	2553	gpi
11	2558	gpi
11	2563	gpi
11	2564	gpi
11	2566	gpi
11	3607	strd1
11	3624	strd1
11	3637	strd1
11	3677	strd1
11	3705	strd1
11	3717	strd1
11	3719	strd1
11	3734	strd1
11	3746	strd1
11	3784	strd1
11	3811	strd1
11	3844	strd1
11	3853	strd1
11	3862	strd1
11	3864	strd1
11	3886	strd1
11	3949	strd1
11	3957	strd1
11	3966	strd1
11	4009	strd1
11	4011	strd1
11	4023	strd1
11	4052	strd1
11	4059	strd1
11	4130	strd1
11	4137	strd1
11	4164	strd1
11	4201	strd1
11	4265	strd1
11	4267	strd1
11	4328	strd1
11	4361	strd1
11	4382	strd1
11	4425	strd1
11	4469	strd1
11	4479	strd1
11	4483	strd1
11	4547	strd1
11	4558	strd1
11	4597	strd2
11	4599	strd2
11	4650	strd2
11	4666	strd2
11	4692	strd2
11	4696	strd2
11	4709	strd2
11	4715	strd2
11	4724	strd2
11	4730	strd2
11	4750	strd2
11	4752	strd2
11	4793	strd2
11	4805	strd2
11	4810	strd2
11	4836	strd2
11	4845	strd2
11	4847	strd2
11	4886	strd2
11	4911	strd2
11	4949	strd2
11	4967	strd2
11	5097	gpe
11	5101	gpi
11	5125	gpi
11	5133	gpi
12	296	ce
12	821	ci
12	937	ci
12	1064	strd1
12	1080	strd1
12	1104	strd1
12	1290	strd1
12	1430	strd1
12	1559	strd1
12	1623	strd1
12	1626	strd1
12	1774	strd1
12	1876	strd1
12	1914	strd1
12	2010	strd2
12	2177	strd2
12	2288	strd2
12	2357	strd2
12	2464	strd2
12	2520	gpe
12	2536	gpi
12	2559	gpi
12	3681	strd1
12	3804	strd1
12	3869	strd1
12	3874	strd1
12	4079	strd1
12	4107	strd1
12	4486	strd1
12	4585	strd2
12	4622	strd2
12	4623	strd2
12	4648	strd2
12	4785	strd2
12	4854	strd2
12	4863	strd2
12	4893	strd2
12	4903	strd2
12	4916	strd2
12	5120	gpi
13	1093	strd1
13	1177	strd1
13	1228	strd1
13	1577	strd1
13	2126	strd2
13	2142	strd2
13	2174	strd2
13	2438	strd2
13	2977	ce
13	4432	strd1
13	4440	strd1
13	4497	strd1
13	4720	strd2
13	4897	strd2
14	978	ci
14	1041	strd1
14	1133	strd1
14	1558	strd1
14	2056	strd2
14	2381	strd2
14	2482	gpe
14	2498	gpe
14	3431	ci
14	4109	strd1
14	4882	strd2
14	4900	strd2
14	4912	strd2
14	5093	gpe
15	1606	strd1
15	2487	gpe
15	2499	gpe
15	2526	gpe
15	2537	gpi
15	2566	gpi
15	2572	gpi
15	3447	ci
15	3497	ci
15	3617	strd1
15	4663	strd2
15	4717	strd2
15	5042	gpe
15	5049	gpe
15	5088	gpe
16	960	ci
16	1816	strd1
16	1877	strd1
16	2399	strd2
16	2459	strd2
16	2471	gpe
16	2473	gpe
16	2476	gpe
16	2477	gpe
16	2481	gpe
16	2484	gpe
16	2492	gpe
16	2495	gpe
16	2500	gpe
16	2501	gpe
16	2502	gpe
16	2503	gpe
16	2504	gpe
16	2506	gpe
16	2514	gpe
16	2515	gpe
16	2522	gpe
16	2523	gpe
16	2538	gpi
16	2545	gpi
16	2554	gpi
16	2556	gpi
16	3367	ce
16	3402	ci
16	4705	strd2
16	5045	gpe
16	5048	gpe
16	5061	gpe
16	5062	gpe
16	5069	gpe
16	5072	gpe
16	5083	gpe
16	5084	gpe
16	5085	gpe
16	5092	gpe
16	5094	gpe
16	5096	gpe
16	5102	gpi
16	5129	gpi
16	5138	gpi
17	2472	gpe
17	2483	gpe
17	2485	gpe
17	2486	gpe
17	2489	gpe
17	2497	gpe
17	2508	gpe
17	2510	gpe
17	2511	gpe
17	2525	gpe
17	2533	gpi
17	2534	gpi
17	2535	gpi
17	2544	gpi
17	2548	gpi
17	2558	gpi
17	2561	gpi
17	2736	ce
17	2789	ce
17	5044	gpe
17	5054	gpe
17	5056	gpe
17	5060	gpe
17	5063	gpe
17	5070	gpe
17	5082	gpe
17	5090	gpe
17	5098	gpe
17	5101	gpi
17	5118	gpi
17	5119	gpi
17	5128	gpi
18	2479	gpe
18	2493	gpe
18	2531	gpi
18	2540	gpi
18	2553	gpi
18	3533	ci
18	4022	strd1
18	4495	strd1
18	5052	gpe
18	5055	gpe
18	5091	gpe
18	5100	gpe
18	5110	gpi
18	5120	gpi
18	5122	gpi
19	2529	gpi
19	2539	gpi
19	2560	gpi
19	2562	gpi
19	2572	gpi
19	3532	ci
19	5046	gpe
19	5080	gpe
19	5103	gpi
19	5117	gpi
19	5121	gpi
19	5123	gpi
19	5130	gpi
19	5131	gpi
19	5142	gpi
20	2237	strd2
20	2491	gpe
20	2496	gpe
20	2536	gpi
20	2544	gpi
20	2637	ce
20	4673	strd2
20	5041	gpe
20	5065	gpe
20	5078	gpe
20	5088	gpe
20	5104	gpi
20	5105	gpi
20	5109	gpi
20	5113	gpi
20	5115	gpi
20	5126	gpi
20	5140	gpi
21	1629	strd1
21	2474	gpe
21	2478	gpe
21	2486	gpe
21	2490	gpe
21	2512	gpe
21	2517	gpe
21	2538	gpi
21	2547	gpi
21	2557	gpi
21	2898	ce
21	3509	ci
21	5050	gpe
21	5089	gpe
21	5096	gpe
21	5099	gpe
21	5102	gpi
21	5112	gpi
21	5134	gpi
22	2485	gpe
22	2487	gpe
22	2488	gpe
22	2505	gpe
22	2507	gpe
22	2508	gpe
22	2509	gpe
22	2520	gpe
22	2527	gpe
22	2531	gpi
22	2533	gpi
22	2534	gpi
22	2539	gpi
22	2546	gpi
22	2552	gpi
22	2554	gpi
22	2563	gpi
22	2570	gpi
22	5043	gpe
22	5053	gpe
22	5060	gpe
22	5079	gpe
22	5081	gpe
22	5121	gpi
22	5123	gpi
22	5124	gpi
22	5127	gpi
22	5136	gpi
23	984	ci
23	2470	gpe
23	2471	gpe
23	2472	gpe
23	2480	gpe
23	2483	gpe
23	2489	gpe
23	2493	gpe
23	2494	gpe
23	2504	gpe
23	2528	gpe
23	2541	gpi
23	2542	gpi
23	2555	gpi
23	2558	gpi
23	2559	gpi
23	2562	gpi
23	2565	gpi
23	2567	gpi
23	3432	ci
23	5087	gpe
23	5103	gpi
23	5105	gpi
23	5107	gpi
23	5142	gpi
23	5143	gpi
24	2477	gpe
24	2482	gpe
24	2495	gpe
24	2499	gpe
24	2510	gpe
24	2543	gpi
24	2550	gpi
24	5046	gpe
24	5074	gpe
24	5100	gpe
24	5109	gpi
24	5113	gpi
24	5126	gpi
25	2521	gpe
25	2558	gpi
25	4589	strd2
25	5051	gpe
25	5062	gpe
25	5068	gpe
25	5075	gpe
25	5089	gpe
25	5092	gpe
25	5104	gpi
25	5114	gpi
25	5123	gpi
25	5127	gpi
25	5138	gpi
25	5139	gpi
25	5142	gpi
26	2500	gpe
26	2542	gpi
26	2546	gpi
26	2562	gpi
26	5053	gpe
26	5058	gpe
26	5064	gpe
26	5077	gpe
26	5090	gpe
26	5093	gpe
26	5095	gpe
26	5110	gpi
26	5117	gpi
26	5137	gpi
27	2518	gpe
27	2536	gpi
27	2540	gpi
27	2543	gpi
27	2551	gpi
27	2552	gpi
27	2564	gpi
27	3487	ci
27	4470	strd1
27	5047	gpe
27	5057	gpe
27	5066	gpe
27	5067	gpe
27	5072	gpe
27	5086	gpe
27	5087	gpe
27	5102	gpi
27	5122	gpi
27	5124	gpi
28	1601	strd1
28	2515	gpe
28	2544	gpi
28	2547	gpi
28	2563	gpi
28	2569	gpi
28	3648	strd1
28	4029	strd1
28	4129	strd1
28	4324	strd1
28	5045	gpe
28	5069	gpe
28	5125	gpi
28	5141	gpi
29	474	ce
29	505	ce
29	1061	strd1
29	1085	strd1
29	1090	strd1
29	1114	strd1
29	1116	strd1
29	1166	strd1
29	1179	strd1
29	1220	strd1
29	1313	strd1
29	1357	strd1
29	1383	strd1
29	1424	strd1
29	1493	strd1
29	1596	strd1
29	1920	strd1
29	1928	strd1
29	1931	strd1
29	1970	strd1
29	2471	gpe
29	2484	gpe
29	2488	gpe
29	2490	gpe
29	2497	gpe
29	2500	gpe
29	2503	gpe
29	2505	gpe
29	2506	gpe
29	2512	gpe
29	2514	gpe
29	2521	gpe
29	2524	gpe
29	2525	gpe
29	2529	gpi
29	2560	gpi
29	3664	strd1
29	3702	strd1
29	3713	strd1
29	3729	strd1
29	3780	strd1
29	3806	strd1
29	3814	strd1
29	3838	strd1
29	3932	strd1
29	3992	strd1
29	3999	strd1
29	4001	strd1
29	4056	strd1
29	4118	strd1
29	4146	strd1
29	4153	strd1
29	4166	strd1
29	4168	strd1
29	4218	strd1
29	4219	strd1
29	4236	strd1
29	4276	strd1
29	4352	strd1
29	4372	strd1
29	4462	strd1
29	4476	strd1
29	5048	gpe
29	5097	gpe
29	5104	gpi
29	5107	gpi
29	5117	gpi
29	5123	gpi
29	5129	gpi
29	5135	gpi
29	5138	gpi
29	5139	gpi
29	5144	gpi
30	925	ci
30	995	ci
30	1117	strd1
30	1136	strd1
30	1148	strd1
30	1150	strd1
30	1249	strd1
30	1294	strd1
30	1296	strd1
30	1402	strd1
30	1530	strd1
30	1540	strd1
30	1563	strd1
30	1607	strd1
30	1619	strd1
30	1631	strd1
30	1634	strd1
30	1645	strd1
30	1651	strd1
30	1694	strd1
30	1734	strd1
30	1748	strd1
30	1754	strd1
30	1799	strd1
30	1810	strd1
30	1835	strd1
30	1841	strd1
30	1849	strd1
30	1921	strd1
30	1952	strd1
30	1963	strd1
30	1987	strd1
30	2093	strd2
30	2143	strd2
30	2186	strd2
30	2481	gpe
30	2495	gpe
30	2523	gpe
30	2531	gpi
30	2544	gpi
30	2562	gpi
30	3409	ci
30	3693	strd1
30	3724	strd1
30	3755	strd1
30	3782	strd1
30	3786	strd1
30	3794	strd1
30	3797	strd1
30	3854	strd1
30	3960	strd1
30	4000	strd1
30	4035	strd1
30	4051	strd1
30	4082	strd1
30	4092	strd1
30	4110	strd1
30	4141	strd1
30	4163	strd1
30	4176	strd1
30	4227	strd1
30	4242	strd1
30	4251	strd1
30	4260	strd1
30	4278	strd1
30	4283	strd1
30	4291	strd1
30	4339	strd1
30	4345	strd1
30	4373	strd1
30	4391	strd1
30	4402	strd1
30	4521	strd1
30	5065	gpe
30	5106	gpi
30	5119	gpi
30	5121	gpi
30	5134	gpi
31	1047	strd1
31	1065	strd1
31	1183	strd1
31	1301	strd1
31	1305	strd1
31	1310	strd1
31	1319	strd1
31	1346	strd1
31	1360	strd1
31	1414	strd1
31	1443	strd1
31	1479	strd1
31	1552	strd1
31	1561	strd1
31	1600	strd1
31	1689	strd1
31	1844	strd1
31	1891	strd1
31	1910	strd1
31	1968	strd1
31	1994	strd2
31	2023	strd2
31	2069	strd2
31	2094	strd2
31	2140	strd2
31	2154	strd2
31	2182	strd2
31	2226	strd2
31	2272	strd2
31	2349	strd2
31	2350	strd2
31	2384	strd2
31	2440	strd2
31	2461	strd2
31	2492	gpe
31	2494	gpe
31	2501	gpe
31	2513	gpe
31	2519	gpe
31	2527	gpe
31	2552	gpi
31	2568	gpi
31	3649	strd1
31	3698	strd1
31	3736	strd1
31	3749	strd1
31	3793	strd1
31	3798	strd1
31	3824	strd1
31	3856	strd1
31	3914	strd1
31	3920	strd1
31	3944	strd1
31	4008	strd1
31	4016	strd1
31	4105	strd1
31	4123	strd1
31	4154	strd1
31	4193	strd1
31	4197	strd1
31	4262	strd1
31	4313	strd1
31	4344	strd1
31	4498	strd1
31	4515	strd1
31	4539	strd1
31	4553	strd1
31	4799	strd2
31	4803	strd2
31	4837	strd2
31	5042	gpe
31	5061	gpe
31	5076	gpe
31	5094	gpe
31	5115	gpi
31	5116	gpi
31	5118	gpi
32	938	ci
32	1127	strd1
32	1173	strd1
32	1343	strd1
32	1362	strd1
32	1372	strd1
32	1395	strd1
32	1457	strd1
32	1491	strd1
32	1524	strd1
32	1575	strd1
32	1665	strd1
32	1692	strd1
32	1727	strd1
32	1776	strd1
32	1837	strd1
32	1850	strd1
32	1857	strd1
32	1871	strd1
32	1882	strd1
32	1924	strd1
32	2002	strd2
32	2005	strd2
32	2035	strd2
32	2051	strd2
32	2060	strd2
32	2079	strd2
32	2118	strd2
32	2148	strd2
32	2166	strd2
32	2236	strd2
32	2305	strd2
32	2312	strd2
32	2430	strd2
32	2448	strd2
32	2504	gpe
32	3612	strd1
32	3710	strd1
32	3783	strd1
32	3809	strd1
32	3904	strd1
32	3911	strd1
32	3977	strd1
32	3978	strd1
32	4103	strd1
32	4112	strd1
32	4135	strd1
32	4184	strd1
32	4211	strd1
32	4282	strd1
32	4289	strd1
32	4333	strd1
32	4588	strd2
32	4662	strd2
32	4674	strd2
32	4689	strd2
32	4697	strd2
32	4713	strd2
32	4716	strd2
32	4732	strd2
32	4784	strd2
32	4795	strd2
32	4859	strd2
32	4901	strd2
32	4943	strd2
32	4966	strd2
32	4984	strd2
32	4994	strd2
32	5025	strd2
32	5049	gpe
32	5057	gpe
32	5058	gpe
32	5063	gpe
33	1081	strd1
33	1118	strd1
33	1226	strd1
33	1263	strd1
33	1292	strd1
33	1297	strd1
33	1459	strd1
33	1597	strd1
33	1685	strd1
33	1782	strd1
33	1792	strd1
33	1991	strd2
33	2018	strd2
33	2040	strd2
33	2043	strd2
33	2105	strd2
33	2108	strd2
33	2120	strd2
33	2139	strd2
33	2163	strd2
33	2223	strd2
33	2235	strd2
33	2247	strd2
33	2260	strd2
33	2278	strd2
33	2360	strd2
33	2376	strd2
33	2386	strd2
33	2404	strd2
33	2405	strd2
33	2473	gpe
33	2550	gpi
33	3476	ci
33	3962	strd1
33	3973	strd1
33	3982	strd1
33	4042	strd1
33	4229	strd1
33	4390	strd1
33	4529	strd1
33	4570	strd2
33	4593	strd2
33	4621	strd2
33	4721	strd2
33	4761	strd2
33	4769	strd2
33	4770	strd2
33	4779	strd2
33	4821	strd2
33	4826	strd2
33	4832	strd2
33	4849	strd2
33	4864	strd2
33	4907	strd2
33	4924	strd2
33	4931	strd2
33	4953	strd2
33	4999	strd2
33	5020	strd2
33	5050	gpe
33	5053	gpe
33	5059	gpe
33	5072	gpe
33	5073	gpe
33	5089	gpe
34	1195	strd1
34	1205	strd1
34	1255	strd1
34	1288	strd1
34	1374	strd1
34	1587	strd1
34	1729	strd1
34	2009	strd2
34	2052	strd2
34	2059	strd2
34	2075	strd2
34	2081	strd2
34	2090	strd2
34	2314	strd2
34	2315	strd2
34	2318	strd2
34	2385	strd2
34	2394	strd2
34	2466	strd2
34	2541	gpi
34	3562	ci
34	3900	strd1
34	3943	strd1
34	4297	strd1
34	4308	strd1
34	4492	strd1
34	4565	strd2
34	4641	strd2
34	4660	strd2
34	4670	strd2
34	4711	strd2
34	4736	strd2
34	4753	strd2
34	4792	strd2
34	4828	strd2
34	4844	strd2
34	4853	strd2
34	4857	strd2
34	4976	strd2
34	5048	gpe
34	5054	gpe
35	366	ce
35	2012	strd2
35	2152	strd2
35	2173	strd2
35	2373	strd2
35	2446	strd2
35	3450	ci
35	4620	strd2
35	4683	strd2
35	4740	strd2
35	4768	strd2
35	4899	strd2
35	5003	strd2
35	5004	strd2
35	5009	strd2
35	5056	gpe
35	5074	gpe
35	5082	gpe
35	5091	gpe
36	1713	strd1
36	2250	strd2
36	2475	gpe
36	4727	strd2
36	4818	strd2
37	2478	gpe
37	2545	gpi
37	3548	ci
37	4759	strd2
37	4973	strd2
37	5112	gpi
37	5121	gpi
37	5133	gpi
38	657	ce
38	1211	strd1
38	1960	strd1
38	2268	strd2
38	2535	gpi
38	4671	strd2
38	5070	gpe
38	5086	gpe
38	5113	gpi
38	5132	gpi
39	367	ce
39	841	ci
39	1654	strd1
39	2469	gpe
39	2491	gpe
39	2496	gpe
39	2498	gpe
39	2509	gpe
39	2510	gpe
39	2522	gpe
39	2523	gpe
39	2532	gpi
39	2547	gpi
39	2557	gpi
39	2568	gpi
39	4762	strd2
39	5041	gpe
39	5055	gpe
39	5099	gpe
39	5138	gpi
40	1756	strd1
40	2472	gpe
40	2476	gpe
40	2477	gpe
40	2488	gpe
40	2502	gpe
40	2514	gpe
40	2526	gpe
40	2538	gpi
40	2546	gpi
40	2549	gpi
40	5042	gpe
40	5051	gpe
40	5065	gpe
40	5084	gpe
